date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality,visitors,cost
2023-09-26,S004,P0003,Furniture,South,296,84,96,90.49,28.73,1,Sunny,0,32.28,Autumn,302,15.14
2023-09-26,S004,P0004,Electronics,East,142,19,99,23.44,60.97,0,Sunny,1,59.26,Spring,275,38.32
2023-09-26,S004,P0005,Electronics,North,425,7,151,6.14,28.14,1,Cloudy,1,23.27,Autumn,183,19.23
2023-09-26,S004,P0006,Clothing,West,143,59,179,58.76,25.55,1,Rainy,1,27.4,Winter,211,17.04
2023-09-26,S004,P0007,Clothing,South,460,216,168,235.44,48.84,1,Snowy,0,47.06,Autumn,463,32.92
2023-09-26,S004,P0008,Toys,West,450,65,58,74.75,23.31,1,Rainy,1,21.45,Summer,335,15.18
2023-09-26,S004,P0009,Clothing,North,129,59,77,71.94,92.78,1,Rainy,0,97.76,Winter,337,49.48
2023-09-26,S004,P0010,Toys,South,423,113,167,114.01,80.34,0,Cloudy,1,82.4,Autumn,373,49.65
2023-09-26,S004,P0011,Groceries,North,290,236,41,239.34,93.47,1,Rainy,0,96.38,Winter,465,56.88
2023-09-26,S004,P0012,Furniture,North,176,38,29,50.22,54.84,1,Snowy,1,56.69,Summer,216,42.26
2023-09-26,S004,P0013,Electronics,North,83,56,130,67.3,13.61,1,Snowy,0,10.17,Winter,190,9.84
2023-09-26,S004,P0014,Electronics,North,245,164,67,169.63,16.69,1,Rainy,1,18.75,Winter,316,11.78
2023-09-26,S004,P0015,Groceries,West,494,322,109,322.1,13.52,1,Sunny,0,11.25,Autumn,389,7.21
2023-09-26,S004,P0016,Groceries,East,285,273,84,282.48,78.44,1,Cloudy,1,79.62,Spring,349,60.4
2023-09-26,S004,P0017,Electronics,South,493,97,109,92.57,70.91,1,Snowy,0,70.96,Autumn,238,41.62
2023-09-26,S004,P0018,Toys,South,168,136,102,141.75,29.88,1,Sunny,1,25.87,Winter,257,19.55
2023-09-26,S004,P0019,Toys,North,414,359,57,378.52,97.09,1,Rainy,0,96.67,Summer,503,75.42
2023-09-26,S004,P0020,Toys,East,435,201,193,217.74,44.78,1,Cloudy,0,47.76,Summer,326,32.74
2023-09-26,S005,P0001,Toys,West,317,185,91,200.86,19.37,0,Sunny,0,17.84,Summer,404,14.03
2023-09-26,S005,P0002,Toys,East,127,27,183,42.93,59.19,1,Cloudy,1,61.78,Summer,82,33.06
2023-09-26,S005,P0003,Electronics,North,380,61,88,64.0,56.98,1,Sunny,1,60.19,Winter,200,42.48
2023-09-26,S005,P0004,Clothing,South,212,1,199,10.46,30.33,1,Rainy,1,34.26,Spring,130,17.79
2023-09-26,S005,P0005,Groceries,East,313,45,198,49.72,21.99,0,Sunny,1,22.24,Summer,316,12.31
2023-09-26,S005,P0006,Clothing,South,270,102,55,112.26,93.82,0,Rainy,0,94.8,Spring,234,62.82
2023-09-26,S005,P0007,Electronics,East,167,138,119,140.69,43.94,1,Snowy,0,44.38,Summer,269,33.12
2023-09-26,S005,P0008,Electronics,South,156,73,101,82.78,35.39,1,Snowy,1,39.55,Summer,274,19.72
2023-09-26,S005,P0009,Furniture,East,97,38,174,47.81,77.52,1,Cloudy,1,73.91,Autumn,132,40.65
2023-09-26,S005,P0010,Groceries,North,419,177,43,183.18,85.53,1,Cloudy,1,87.7,Winter,438,61.76
2023-09-26,S005,P0011,Electronics,South,425,316,91,328.02,35.41,0,Cloudy,0,34.95,Spring,436,20.83
2023-09-26,S005,P0012,Toys,North,300,97,120,106.15,49.07,1,Sunny,1,47.27,Spring,153,25.09
2023-09-26,S005,P0013,Electronics,North,264,200,44,191.61,94.95,1,Rainy,0,95.41,Winter,393,49.87
2023-09-26,S005,P0014,Clothing,North,419,160,22,167.44,18.51,1,Rainy,0,19.31,Summer,335,11.33
2023-09-26,S005,P0015,Toys,North,149,82,41,94.57,36.79,0,Snowy,1,35.28,Autumn,189,27.42
2023-09-26,S005,P0016,Electronics,East,447,316,66,311.25,77.07,1,Sunny,0,74.85,Summer,422,53.68
2023-09-26,S005,P0017,Toys,South,172,138,144,132.71,51.75,1,Snowy,1,49.64,Autumn,357,33.14
2023-09-26,S005,P0018,Clothing,South,435,262,102,253.88,87.79,1,Rainy,1,89.19,Spring,422,59.94
2023-09-26,S005,P0019,Groceries,South,363,133,199,140.36,67.07,1,Cloudy,0,71.24,Summer,324,42.66
2023-09-26,S005,P0020,Groceries,East,263,96,25,91.87,71.49,1,Cloudy,0,75.33,Winter,201,46.44
2023-09-27,S001,P0001,Groceries,West,376,351,73,357.9,46.7,1,Snowy,1,48.19,Winter,412,25.31
2023-09-27,S001,P0002,Furniture,North,304,67,25,77.62,43.63,1,Cloudy,1,42.39,Spring,209,26.51
2023-09-27,S001,P0003,Electronics,East,365,336,75,354.26,98.6,1,Cloudy,0,103.34,Spring,400,59.61
2023-09-27,S001,P0004,Toys,North,162,125,123,128.31,97.43,1,Snowy,0,96.16,Winter,182,65.1
2023-09-27,S001,P0005,Toys,North,291,264,182,277.37,83.33,0,Snowy,1,84.4,Winter,544,48.24
2023-09-27,S001,P0006,Electronics,North,458,219,92,235.61,84.09,1,Cloudy,0,84.91,Summer,454,65.48
2023-09-27,S001,P0007,Furniture,East,88,75,57,72.56,43.76,1,Sunny,0,40.73,Winter,177,32.27
2023-09-27,S001,P0008,Electronics,North,446,51,189,54.07,54.39,1,Snowy,1,52.74,Autumn,237,41.34
2023-09-27,S001,P0009,Furniture,South,348,139,113,152.02,53.5,0,Cloudy,0,48.73,Spring,362,29.03
2023-09-27,S001,P0010,Electronics,South,131,90,24,82.19,74.13,1,Sunny,1,72.1,Winter,231,40.96
2023-09-27,S001,P0011,Clothing,South,220,206,164,197.54,72.93,1,Cloudy,1,75.25,Autumn,474,49.56
2023-09-27,S001,P0012,Toys,West,148,94,72,92.51,82.0,1,Snowy,0,86.94,Autumn,150,57.98
2023-09-27,S001,P0013,Toys,West,224,82,124,86.03,84.08,1,Sunny,1,80.02,Summer,175,45.21
2023-09-27,S001,P0014,Groceries,North,86,81,59,75.71,97.96,1,Cloudy,0,94.38,Summer,144,77.73
2023-09-27,S001,P0015,Toys,West,218,181,132,172.11,43.01,1,Rainy,1,45.9,Spring,305,32.53
2023-09-27,S001,P0016,Electronics,South,369,203,186,199.02,70.97,1,Sunny,1,66.47,Autumn,476,54.68
2023-09-27,S001,P0017,Furniture,West,53,21,80,16.76,84.45,1,Cloudy,1,81.38,Spring,185,66.96
2023-09-27,S001,P0018,Furniture,North,298,118,25,134.77,18.81,1,Sunny,0,14.62,Spring,259,12.34
2023-09-27,S001,P0019,Toys,East,282,4,34,-0.59,82.32,0,Snowy,0,83.99,Winter,187,43.55
2023-09-27,S001,P0020,Clothing,North,117,107,108,112.76,16.96,1,Sunny,1,20.59,Summer,319,9.15
2023-09-27,S002,P0001,Furniture,West,231,72,94,73.79,45.55,1,Snowy,1,48.95,Winter,319,30.84
2023-09-27,S002,P0002,Toys,East,119,28,93,25.44,76.12,1,Rainy,0,80.06,Summer,266,56.27
2023-09-27,S002,P0003,Groceries,South,222,87,166,102.36,76.7,1,Sunny,1,81.33,Summer,288,52.31
2023-09-27,S002,P0004,Groceries,West,228,58,192,63.95,38.04,1,Rainy,1,33.15,Spring,180,23.38
2023-09-27,S002,P0005,Electronics,West,120,52,22,51.7,53.33,1,Cloudy,1,57.7,Autumn,231,41.27
2023-09-27,S002,P0006,Clothing,East,280,153,111,156.81,78.48,1,Sunny,1,74.01,Summer,432,61.52
2023-09-27,S002,P0007,Toys,West,392,291,71,283.8,47.15,0,Snowy,1,49.79,Autumn,546,33.22
2023-09-27,S002,P0008,Clothing,East,489,19,70,20.93,10.66,0,Cloudy,1,10.16,Autumn,247,7.77
2023-09-27,S002,P0009,Clothing,East,181,29,135,27.03,63.36,1,Snowy,1,66.06,Winter,109,49.47
2023-09-27,S002,P0010,Furniture,South,297,85,107,91.62,73.95,1,Rainy,0,78.1,Spring,260,44.08
2023-09-27,S002,P0011,Clothing,East,82,52,69,55.25,79.12,1,Snowy,0,79.61,Summer,323,50.15
2023-09-27,S002,P0012,Groceries,East,212,45,178,45.09,54.35,1,Sunny,0,52.87,Spring,213,39.97
2023-09-27,S002,P0013,Toys,East,197,3,73,-0.27,42.78,1,Cloudy,1,41.98,Spring,79,33.34
2023-09-27,S002,P0014,Furniture,East,373,66,58,77.5,34.23,1,Cloudy,0,36.47,Autumn,343,20.92
2023-09-27,S002,P0015,Furniture,West,59,23,192,30.05,85.08,1,Sunny,0,82.2,Spring,182,61.42
2023-09-27,S002,P0016,Groceries,North,142,33,45,34.32,81.69,1,Snowy,1,86.6,Spring,241,53.45
2023-09-27,S002,P0017,Toys,West,162,80,93,79.8,85.1,1,Cloudy,1,85.99,Summer,374,59.71
2023-09-27,S002,P0018,Groceries,West,480,168,136,168.44,39.6,1,Cloudy,0,38.9,Winter,323,25.81
2023-09-27,S002,P0019,Clothing,West,498,447,72,443.99,92.33,0,Rainy,0,87.58,Winter,694,50.56
2023-09-27,S002,P0020,Electronics,East,238,238,96,248.83,34.48,0,Cloudy,0,33.82,Summer,458,20.35
2023-09-27,S003,P0001,Toys,West,71,37,46,56.01,25.44,0,Snowy,1,29.15,Winter,323,13.92
2023-09-27,S003,P0002,Furniture,East,428,316,34,307.5,30.23,1,Rainy,0,25.63,Summer,485,20.6
2023-09-27,S003,P0003,Toys,South,79,53,109,47.63,86.35,1,Rainy,1,90.77,Summer,184,56.85
2023-09-27,S003,P0004,Furniture,East,323,105,74,120.19,51.61,1,Rainy,1,50.98,Spring,206,41.18
2023-09-27,S003,P0005,Electronics,West,471,373,60,375.13,47.71,1,Snowy,1,47.25,Autumn,436,27.84
2023-09-27,S003,P0006,Groceries,West,448,34,49,51.9,85.03,1,Rainy,1,86.58,Spring,270,57.68
2023-09-27,S003,P0007,Furniture,East,370,93,153,86.96,62.89,1,Cloudy,0,65.55,Winter,162,42.23
2023-09-27,S003,P0008,Furniture,North,184,75,125,71.57,89.75,1,Cloudy,1,90.51,Summer,242,63.12
2023-09-27,S003,P0009,Clothing,South,121,3,197,8.13,78.19,1,Rainy,0,74.21,Spring,104,45.46
2023-09-27,S003,P0010,Toys,North,118,14,78,10.37,41.88,1,Sunny,0,40.65,Winter,266,21.57
2023-09-27,S003,P0011,Clothing,East,79,44,52,50.66,64.7,0,Sunny,1,64.4,Winter,338,47.59
2023-09-27,S003,P0012,Furniture,North,320,33,165,49.51,64.43,1,Rainy,0,65.68,Winter,183,36.41
2023-09-27,S003,P0013,Toys,South,390,62,101,59.66,30.1,1,Cloudy,0,27.42,Spring,151,22.71
2023-09-27,S003,P0014,Toys,South,328,328,73,333.05,29.67,1,Cloudy,1,30.67,Summer,445,16.26
2023-09-27,S003,P0015,Groceries,North,204,185,143,187.09,38.37,1,Rainy,1,41.52,Summer,278,26.78
2023-09-27,S003,P0016,Toys,South,337,194,22,192.4,46.43,1,Sunny,0,46.47,Winter,377,33.92
2023-09-27,S003,P0017,Toys,East,386,73,127,71.41,68.05,1,Cloudy,1,67.73,Winter,209,39.34
2023-09-27,S003,P0018,Groceries,West,152,72,83,88.22,13.39,1,Rainy,1,12.11,Winter,241,9.59
2023-09-27,S003,P0019,Furniture,South,112,30,142,32.14,41.14,1,Snowy,0,44.03,Summer,136,26.28
2023-09-27,S003,P0020,Electronics,North,265,14,160,8.94,22.32,1,Snowy,1,22.18,Spring,249,15.49
2023-09-27,S004,P0001,Toys,North,350,344,36,344.59,67.7,1,Sunny,0,69.56,Winter,465,53.8
2023-09-27,S004,P0002,Groceries,West,162,27,147,38.19,15.93,0,Snowy,1,11.97,Spring,234,11.72
2023-09-27,S004,P0003,Furniture,South,99,35,153,40.89,71.15,1,Sunny,1,75.77,Autumn,312,55.45
2023-09-27,S004,P0004,Toys,North,417,174,61,164.09,35.98,1,Rainy,1,35.64,Summer,275,23.08
2023-09-27,S004,P0005,Furniture,South,215,167,135,170.55,79.23,1,Sunny,1,79.45,Spring,450,50.89
2023-09-27,S004,P0006,Groceries,South,320,301,20,291.43,40.27,1,Sunny,1,43.21,Summer,361,22.79
2023-09-27,S004,P0007,Toys,North,364,5,23,1.37,75.54,0,Rainy,0,79.8,Summer,229,54.17
2023-09-27,S004,P0008,Toys,North,177,63,30,82.79,51.57,1,Snowy,0,48.14,Winter,117,40.81
2023-09-27,S004,P0009,Furniture,West,433,105,20,112.84,37.35,1,Cloudy,1,41.26,Summer,285,19.99
2023-09-27,S004,P0010,Clothing,West,133,97,145,109.36,13.32,1,Snowy,1,18.15,Summer,289,8.45
2023-09-27,S004,P0011,Electronics,East,255,135,99,140.82,23.46,1,Sunny,0,21.54,Winter,314,15.59
2023-09-27,S004,P0012,Clothing,West,383,66,63,57.76,67.39,1,Cloudy,1,70.52,Autumn,117,49.83
2023-09-27,S004,P0013,Electronics,East,368,225,101,220.65,73.55,1,Snowy,1,74.65,Spring,523,54.56
2023-09-27,S004,P0014,Electronics,North,399,159,32,164.14,10.25,1,Snowy,1,13.35,Spring,408,6.42
2023-09-27,S004,P0015,Electronics,East,110,29,115,29.21,64.8,1,Sunny,1,65.89,Autumn,260,50.65
2023-09-27,S004,P0016,Furniture,West,249,136,163,141.33,92.76,1,Snowy,0,89.49,Spring,359,53.56
2023-09-27,S004,P0017,Electronics,West,290,84,158,74.34,38.35,1,Rainy,1,37.8,Spring,227,24.27
2023-09-27,S004,P0018,Toys,South,422,309,173,321.15,30.24,0,Snowy,1,32.88,Winter,485,20.06
2023-09-27,S004,P0019,Toys,East,349,191,134,198.06,68.85,0,Cloudy,0,67.21,Autumn,366,36.92
2023-09-27,S004,P0020,Clothing,North,164,30,96,33.73,28.59,1,Rainy,0,30.74,Autumn,120,19.06
2023-09-27,S005,P0001,Clothing,North,177,3,133,20.21,15.32,0,Sunny,0,15.31,Spring,249,9.16
2023-09-27,S005,P0002,Clothing,East,80,66,44,59.34,23.01,1,Snowy,0,26.87,Autumn,145,17.23
2023-09-27,S005,P0003,Groceries,North,442,290,143,307.71,50.13,0,Rainy,0,45.52,Autumn,383,32.34
2023-09-27,S005,P0004,Furniture,East,190,36,70,50.79,84.52,1,Snowy,1,87.94,Spring,95,61.71
2023-09-27,S005,P0005,Furniture,East,99,65,124,68.23,39.14,1,Sunny,1,34.67,Spring,339,30.1
2023-09-27,S005,P0006,Clothing,North,187,73,194,63.43,21.69,1,Rainy,0,20.36,Summer,338,11.88
2023-09-27,S005,P0007,Furniture,East,487,227,169,239.29,51.72,1,Rainy,1,50.14,Summer,487,32.84
2023-09-27,S005,P0008,Groceries,South,291,118,56,125.16,84.57,0,Snowy,1,81.99,Summer,197,42.52
2023-09-27,S005,P0009,Electronics,East,231,146,177,164.89,98.31,0,Cloudy,1,97.73,Summer,412,50.7
2023-09-27,S005,P0010,Electronics,West,354,28,140,29.17,77.72,1,Rainy,0,79.09,Winter,152,50.68
2023-09-27,S005,P0011,Toys,West,255,118,173,128.21,28.96,1,Snowy,1,31.34,Spring,216,16.31
2023-09-27,S005,P0012,Furniture,West,130,126,168,124.28,49.67,1,Rainy,1,46.65,Summer,338,33.53
2023-09-27,S005,P0013,Toys,East,240,84,25,85.22,81.89,1,Sunny,1,85.26,Summer,326,48.74
2023-09-27,S005,P0014,Furniture,North,98,65,45,76.77,56.99,0,Snowy,1,58.72,Spring,259,45.43
2023-09-27,S005,P0015,Groceries,West,87,24,107,34.8,55.42,1,Sunny,0,59.0,Spring,232,40.91
2023-09-27,S005,P0016,Toys,West,375,210,176,224.61,81.06,0,Sunny,1,83.38,Winter,329,52.8
2023-09-27,S005,P0017,Groceries,West,86,54,93,62.62,79.0,1,Rainy,1,80.81,Autumn,308,61.95
2023-09-27,S005,P0018,Electronics,South,229,209,53,227.39,95.88,0,Snowy,1,94.36,Summer,438,66.07
2023-09-27,S005,P0019,Toys,North,168,103,190,105.49,72.15,1,Cloudy,0,74.69,Summer,178,38.24
2023-09-27,S005,P0020,Electronics,East,473,429,46,444.61,37.36,0,Rainy,0,41.98,Winter,578,27.91
2023-09-28,S001,P0001,Electronics,West,296,217,59,229.46,46.88,1,Rainy,1,49.68,Summer,399,33.09
2023-09-28,S001,P0002,Electronics,South,285,35,94,29.51,35.15,1,Rainy,1,37.2,Autumn,195,19.81
2023-09-28,S001,P0003,Groceries,South,452,348,182,341.16,46.11,1,Sunny,0,45.7,Winter,411,31.04
2023-09-28,S001,P0004,Groceries,South,105,49,194,46.05,48.59,0,Snowy,0,52.99,Spring,149,32.87
2023-09-28,S001,P0005,Clothing,North,130,32,118,51.05,83.48,0,Sunny,1,87.29,Spring,96,43.18
2023-09-28,S001,P0006,Clothing,East,231,219,154,237.69,39.36,1,Snowy,0,34.81,Summer,396,22.64
2023-09-28,S001,P0007,Electronics,South,68,16,37,11.72,82.84,1,Cloudy,0,85.04,Spring,205,60.65
2023-09-28,S001,P0008,Electronics,North,391,21,103,16.49,75.25,0,Rainy,0,74.58,Spring,312,48.73
2023-09-28,S001,P0009,Groceries,West,398,325,197,325.66,74.49,1,Snowy,1,71.48,Autumn,420,40.75
2023-09-28,S001,P0010,Toys,East,372,214,84,211.64,85.85,1,Cloudy,0,85.08,Autumn,497,65.77
2023-09-28,S001,P0011,Furniture,East,138,130,183,129.15,22.81,1,Sunny,1,21.91,Spring,371,16.17
2023-09-28,S001,P0012,Toys,South,368,72,65,64.53,64.33,1,Sunny,0,63.79,Winter,193,39.54
2023-09-28,S001,P0013,Groceries,South,374,241,82,237.69,33.14,0,Rainy,0,28.91,Spring,477,21.56
2023-09-28,S001,P0014,Electronics,West,231,82,53,92.82,45.09,1,Rainy,0,49.1,Summer,378,30.32
2023-09-28,S001,P0015,Furniture,South,499,29,76,43.96,66.25,1,Snowy,1,62.15,Autumn,173,37.77
2023-09-28,S001,P0016,Electronics,West,263,7,76,26.73,66.61,1,Sunny,0,64.48,Autumn,210,47.68
2023-09-28,S001,P0017,Electronics,North,105,84,172,86.64,13.92,1,Sunny,1,9.56,Spring,162,10.07
2023-09-28,S001,P0018,Groceries,North,189,187,113,197.97,82.54,0,Rainy,1,82.98,Autumn,368,42.59
2023-09-28,S001,P0019,Electronics,South,399,66,156,62.84,38.53,1,Snowy,0,42.33,Winter,293,30.22
2023-09-28,S001,P0020,Furniture,East,161,152,175,146.78,10.1,0,Sunny,1,9.69,Spring,421,7.72
2023-09-28,S002,P0001,Clothing,South,262,129,149,145.27,17.91,1,Cloudy,1,17.5,Summer,203,10.42
2023-09-28,S002,P0002,Groceries,East,159,126,123,138.27,33.73,1,Rainy,1,33.03,Winter,343,17.99
2023-09-28,S002,P0003,Furniture,West,190,112,162,108.06,71.69,1,Sunny,1,75.74,Summer,193,51.5
2023-09-28,S002,P0004,Groceries,South,150,81,162,76.31,46.16,0,Snowy,1,41.68,Winter,230,31.54
2023-09-28,S002,P0005,Toys,North,190,26,189,34.22,67.52,1,Sunny,1,62.98,Winter,278,47.27
2023-09-28,S002,P0006,Clothing,South,80,70,48,79.8,72.89,1,Snowy,0,76.88,Winter,156,52.41
2023-09-28,S002,P0007,Clothing,South,400,67,106,67.73,61.58,1,Cloudy,1,58.44,Spring,242,37.4
2023-09-28,S002,P0008,Furniture,South,91,81,70,74.73,38.93,1,Snowy,0,37.92,Winter,268,29.63
2023-09-28,S002,P0009,Electronics,West,324,10,199,16.96,76.0,1,Sunny,1,71.66,Spring,225,55.81
2023-09-28,S002,P0010,Furniture,West,244,176,176,182.14,24.81,1,Rainy,0,24.99,Autumn,414,15.57
2023-09-28,S002,P0011,Groceries,North,80,3,82,3.3,64.51,1,Cloudy,1,60.05,Winter,152,37.51
2023-09-28,S002,P0012,Furniture,East,496,195,54,197.65,96.25,0,Rainy,0,96.33,Spring,486,51.86
2023-09-28,S002,P0013,Groceries,South,382,12,174,26.35,81.28,1,Sunny,1,83.28,Autumn,306,48.06
2023-09-28,S002,P0014,Groceries,West,162,136,190,142.11,81.2,1,Cloudy,1,78.56,Winter,212,56.89
2023-09-28,S002,P0015,Clothing,West,126,47,176,45.76,30.16,1,Sunny,1,31.21,Spring,305,18.64
2023-09-28,S002,P0016,Toys,South,312,274,61,275.65,85.96,1,Sunny,0,85.72,Spring,458,57.64
2023-09-28,S002,P0017,Clothing,East,469,63,185,73.62,75.86,1,Cloudy,0,79.33,Summer,313,40.97
2023-09-28,S002,P0018,Clothing,South,165,122,133,133.57,43.09,1,Rainy,1,45.48,Winter,270,27.38
2023-09-28,S002,P0019,Clothing,South,479,397,173,388.73,90.26,1,Cloudy,1,91.35,Spring,692,54.04
2023-09-28,S002,P0020,Electronics,South,216,73,22,69.66,43.02,0,Rainy,0,47.48,Spring,259,29.05
2023-09-28,S003,P0001,Toys,West,337,166,62,182.37,20.73,1,Rainy,1,25.68,Winter,402,14.34
2023-09-28,S003,P0002,Furniture,East,122,118,135,123.42,64.14,1,Snowy,0,61.59,Spring,203,38.19
2023-09-28,S003,P0003,Clothing,West,494,251,95,256.67,40.31,1,Cloudy,1,43.28,Autumn,418,23.14
2023-09-28,S003,P0004,Toys,South,395,170,95,169.18,20.37,0,Rainy,1,18.96,Autumn,377,13.92
2023-09-28,S003,P0005,Toys,North,305,22,144,31.03,46.46,1,Rainy,1,51.41,Autumn,294,33.74
2023-09-28,S003,P0006,Clothing,West,211,109,162,102.7,99.2,1,Cloudy,1,98.37,Winter,177,71.41
2023-09-28,S003,P0007,Clothing,West,299,87,117,83.2,43.88,1,Sunny,0,46.2,Winter,305,31.75
2023-09-28,S003,P0008,Clothing,East,467,23,45,20.48,79.87,1,Rainy,1,80.92,Autumn,127,43.08
2023-09-28,S003,P0009,Groceries,North,149,137,197,156.36,81.57,1,Rainy,0,84.37,Spring,401,56.21
2023-09-28,S003,P0010,Furniture,North,300,141,153,144.21,40.7,1,Snowy,1,39.35,Winter,274,20.75
2023-09-28,S003,P0011,Electronics,North,274,90,78,82.02,98.3,0,Snowy,1,94.23,Winter,145,70.67
2023-09-28,S003,P0012,Clothing,East,449,47,178,58.97,47.19,1,Cloudy,1,49.24,Autumn,219,27.45
2023-09-28,S003,P0013,Clothing,North,110,28,176,41.28,59.6,1,Cloudy,0,59.54,Autumn,184,44.92
2023-09-28,S003,P0014,Toys,West,232,18,188,8.69,25.45,1,Rainy,1,22.21,Spring,155,18.57
2023-09-28,S003,P0015,Furniture,North,290,7,136,9.13,57.52,1,Rainy,1,53.75,Spring,295,33.17
2023-09-28,S003,P0016,Clothing,North,424,49,158,40.33,10.5,1,Snowy,0,14.13,Autumn,248,7.51
2023-09-28,S003,P0017,Electronics,South,249,76,132,70.29,97.25,1,Rainy,1,102.01,Summer,323,74.57
2023-09-28,S003,P0018,Clothing,South,489,271,73,262.89,30.61,0,Sunny,0,31.51,Winter,564,23.79
2023-09-28,S003,P0019,Electronics,North,409,217,124,229.28,15.55,1,Snowy,1,16.68,Winter,418,12.26
2023-09-28,S003,P0020,Toys,North,441,262,93,276.14,60.15,1,Rainy,0,56.91,Autumn,373,34.79
2023-09-28,S004,P0001,Electronics,West,267,186,78,185.5,51.5,1,Rainy,1,50.68,Spring,405,26.17
2023-09-28,S004,P0002,Groceries,West,54,41,120,51.38,33.34,1,Snowy,1,32.04,Autumn,338,26.28
2023-09-28,S004,P0003,Furniture,East,327,323,64,332.84,61.23,1,Sunny,1,61.73,Spring,621,32.88
2023-09-28,S004,P0004,Clothing,East,363,71,134,64.22,97.94,1,Snowy,1,95.86,Winter,270,63.17
2023-09-28,S004,P0005,Groceries,East,269,47,56,45.43,36.38,1,Rainy,1,38.05,Spring,306,26.09
2023-09-28,S004,P0006,Furniture,East,468,422,131,434.34,88.23,0,Snowy,1,92.18,Spring,615,48.35
2023-09-28,S004,P0007,Clothing,South,344,325,170,315.72,36.88,1,Rainy,1,35.23,Spring,602,28.83
2023-09-28,S004,P0008,Groceries,West,84,22,151,35.23,69.76,1,Sunny,1,73.27,Autumn,315,50.4
2023-09-28,S004,P0009,Toys,East,425,2,178,-6.83,41.56,1,Sunny,1,38.82,Spring,192,31.84
2023-09-28,S004,P0010,Electronics,North,469,230,192,239.02,18.17,1,Cloudy,1,22.92,Spring,399,13.12
2023-09-28,S004,P0011,Electronics,North,229,143,134,142.77,54.46,1,Sunny,1,50.07,Spring,229,35.52
2023-09-28,S004,P0012,Groceries,West,206,140,163,158.69,82.37,1,Rainy,1,81.55,Spring,369,50.71
2023-09-28,S004,P0013,Clothing,West,157,60,189,66.29,72.62,1,Rainy,0,71.35,Winter,261,50.32
2023-09-28,S004,P0014,Toys,East,278,102,191,103.67,39.71,1,Sunny,1,42.9,Autumn,276,25.36
2023-09-28,S004,P0015,Toys,South,425,7,32,-2.9,93.94,1,Snowy,1,95.91,Winter,267,67.41
2023-09-28,S004,P0016,Clothing,West,431,25,60,27.93,20.19,1,Snowy,1,18.02,Autumn,316,10.73
2023-09-28,S004,P0017,Furniture,South,111,14,130,8.98,81.66,1,Cloudy,1,85.06,Autumn,275,42.05
2023-09-28,S004,P0018,Clothing,East,107,41,45,53.17,40.91,1,Rainy,0,40.18,Spring,309,25.44
2023-09-28,S004,P0019,Furniture,South,351,147,88,164.25,81.14,1,Cloudy,1,81.74,Spring,213,45.38
2023-09-28,S004,P0020,Toys,East,107,6,126,-2.24,89.0,1,Snowy,1,88.32,Summer,71,69.19
2023-09-28,S005,P0001,Furniture,East,394,162,31,168.64,94.84,1,Sunny,0,93.98,Winter,340,49.59
2023-09-28,S005,P0002,Groceries,West,374,20,199,32.18,33.5,1,Snowy,1,38.22,Winter,154,17.98
2023-09-28,S005,P0003,Toys,East,305,84,73,90.79,84.13,1,Cloudy,1,84.08,Summer,258,52.79
2023-09-28,S005,P0004,Electronics,North,142,129,141,124.76,61.63,1,Sunny,1,58.0,Summer,397,36.26
2023-09-28,S005,P0005,Groceries,East,388,104,126,119.61,46.25,1,Cloudy,0,41.98,Autumn,154,30.87
2023-09-28,S005,P0006,Toys,West,413,194,96,186.89,62.14,1,Snowy,1,64.18,Summer,273,45.83
2023-09-28,S005,P0007,Electronics,South,112,50,39,68.47,97.52,1,Rainy,1,100.22,Winter,311,54.46
2023-09-28,S005,P0008,Toys,West,219,21,138,36.08,53.24,1,Sunny,1,48.3,Winter,94,30.93
2023-09-28,S005,P0009,Electronics,East,142,24,88,28.46,27.46,0,Cloudy,0,31.32,Spring,119,15.03
2023-09-28,S005,P0010,Groceries,South,112,74,190,66.23,85.22,1,Snowy,0,85.56,Winter,371,45.61
2023-09-28,S005,P0011,Furniture,East,200,80,149,89.22,66.41,1,Cloudy,0,70.75,Autumn,131,37.82
2023-09-28,S005,P0012,Clothing,South,389,351,192,354.67,59.63,0,Rainy,1,55.11,Winter,543,36.57
2023-09-28,S005,P0013,Toys,East,424,2,62,17.77,93.1,0,Snowy,0,96.96,Spring,80,62.3
2023-09-28,S005,P0014,Electronics,North,407,15,26,24.97,31.94,1,Rainy,1,33.23,Spring,163,16.68
2023-09-28,S005,P0015,Electronics,South,311,53,94,44.15,42.01,1,Sunny,1,39.82,Summer,164,29.49
2023-09-28,S005,P0016,Toys,East,188,42,178,44.92,55.49,0,Cloudy,0,54.33,Winter,104,28.7
2023-09-28,S005,P0017,Furniture,West,194,80,111,78.33,49.13,1,Rainy,0,53.83,Winter,340,33.53
2023-09-28,S005,P0018,Toys,East,399,255,146,255.48,52.42,1,Snowy,0,51.59,Winter,369,39.1
2023-09-28,S005,P0019,Clothing,North,113,55,125,50.36,64.89,0,Cloudy,0,64.65,Spring,149,43.29
2023-09-28,S005,P0020,Electronics,North,420,310,51,325.5,40.81,1,Rainy,0,39.25,Spring,406,32.39
2023-09-29,S001,P0001,Toys,West,388,279,180,282.7,93.7,1,Rainy,0,95.03,Autumn,344,57.81
